.xyz file name,wB97X-D/aug-cc-pVQZ AE (kcal/mol)
AE-QM7b-6210,-1703.392981
AE-QM7b-6211,-1575.163647
AE-QM7b-6212,-1333.286949
AE-QM7b-6213,-1064.047519
AE-QM7b-6214,-1578.22957
AE-QM7b-6215,-1519.331912
AE-QM7b-6216,-1375.294541
AE-QM7b-6217,-1507.20088
AE-QM7b-6218,-1160.492107
AE-QM7b-6219,-1293.353687
AE-QM7b-6220,-1429.751737
AE-QM7b-6221,-1577.533964
AE-QM7b-6222,-1576.500435
AE-QM7b-6223,-1579.836561
AE-QM7b-6224,-1333.920332
AE-QM7b-6225,-1059.936157
AE-QM7b-6226,-1575.757396
AE-QM7b-6227,-1162.586185
AE-QM7b-6228,-1432.166042
AE-QM7b-6229,-1556.727621
AE-QM7b-6230,-1394.326613
AE-QM7b-6231,-1575.882684
AE-QM7b-6232,-1506.535281
AE-QM7b-6233,-1575.000207
AE-QM7b-6234,-1577.985515
AE-QM7b-6235,-1505.639477
AE-QM7b-6236,-1508.485071
AE-QM7b-6237,-1304.336
AE-QM7b-6238,-1711.057284
AE-QM7b-6239,-1574.322567
AE-QM7b-6240,-1519.470942
AE-QM7b-6241,-1374.85635
AE-QM7b-6242,-1578.226012
AE-QM7b-6243,-1507.836396
AE-QM7b-6244,-1701.358096
AE-QM7b-6245,-1701.179678
AE-QM7b-6246,-1437.633137
AE-QM7b-6247,-1698.508341
AE-QM7b-6248,-1434.288677
AE-QM7b-6249,-1704.99878
AE-QM7b-6250,-1698.957162
AE-QM7b-6251,-1435.744773
AE-QM7b-6252,-1290.071564
AE-QM7b-6253,-1127.434784
AE-QM7b-6254,-1554.966057
AE-QM7b-6255,-1393.657482
AE-QM7b-6256,-1555.556167
AE-QM7b-6257,-1555.020411
AE-QM7b-6258,-1395.590147
AE-QM7b-6259,-1851.261616
AE-QM7b-6260,-1444.920894
AE-QM7b-6261,-1444.191045
AE-QM7b-6262,-1708.285967
AE-QM7b-6263,-1711.039325
AE-QM7b-6264,-1550.957838
AE-QM7b-6265,-1707.227313
AE-QM7b-6266,-1709.656365
AE-QM7b-6267,-1550.975678
AE-QM7b-6268,-1418.097418
AE-QM7b-6269,-1474.36213
AE-QM7b-6270,-1313.464217
AE-QM7b-6271,-1423.014431
AE-QM7b-6272,-1475.418543
AE-QM7b-6273,-1422.60353
AE-QM7b-6274,-1473.672403
AE-QM7b-6275,-1421.36925
AE-QM7b-6276,-1261.113311
AE-QM7b-6277,-1312.968697
AE-QM7b-6278,-1563.798714
AE-QM7b-6279,-1620.239308
AE-QM7b-6280,-1403.837739
AE-QM7b-6281,-1243.654872
AE-QM7b-6282,-1401.736978
AE-QM7b-6283,-1407.542604
AE-QM7b-6284,-1240.630195
AE-QM7b-6285,-1552.30862
AE-QM7b-6286,-1467.248705
AE-QM7b-6287,-1466.887703
AE-QM7b-6288,-1727.421081
AE-QM7b-6289,-1727.384379
AE-QM7b-6290,-1611.596942
AE-QM7b-6291,-1283.776718
AE-QM7b-6292,-1448.188653
AE-QM7b-6293,-1286.369391
AE-QM7b-6294,-1282.6239
AE-QM7b-6295,-1705.805304
AE-QM7b-6296,-1546.572765
AE-QM7b-6297,-1558.415541
AE-QM7b-6298,-1560.937426
AE-QM7b-6299,-1707.92531
AE-QM7b-6300,-1551.234723
AE-QM7b-6301,-1710.039725
AE-QM7b-6302,-1547.435055
AE-QM7b-6303,-1703.423559
AE-QM7b-6304,-1195.072065
AE-QM7b-6305,-1324.433854
AE-QM7b-6306,-1195.865662
AE-QM7b-6307,-1189.368471
AE-QM7b-6308,-1729.570285
AE-QM7b-6309,-1272.243576
AE-QM7b-6310,-1396.722915
AE-QM7b-6311,-1400.828548
AE-QM7b-6312,-1261.985603
AE-QM7b-6313,-1391.655791
AE-QM7b-6314,-1390.815018
AE-QM7b-6315,-1657.457019
AE-QM7b-6316,-1661.502983
AE-QM7b-6317,-1536.490725
AE-QM7b-6318,-1553.311564
AE-QM7b-6319,-1574.742235
AE-QM7b-6320,-1720.823013
AE-QM7b-6321,-1730.070675
AE-QM7b-6322,-1254.54648
AE-QM7b-6323,-1259.175557
AE-QM7b-6324,-1696.337369
AE-QM7b-6325,-1425.615557
AE-QM7b-6326,-1706.752463
AE-QM7b-6327,-1707.88845
AE-QM7b-6328,-1576.217664
AE-QM7b-6329,-1576.24518
AE-QM7b-6330,-1505.544693
AE-QM7b-6331,-1505.619071
AE-QM7b-6332,-1709.735882
AE-QM7b-6333,-1551.965112
AE-QM7b-6334,-1710.720911
AE-QM7b-6335,-1554.192459
AE-QM7b-6336,-1698.330971
AE-QM7b-6337,-1538.566341
AE-QM7b-6338,-1719.036041
AE-QM7b-6339,-1196.235669
AE-QM7b-6340,-1329.58337
AE-QM7b-6341,-1650.253291
AE-QM7b-6342,-1260.609583
AE-QM7b-6343,-1657.914199
AE-QM7b-6344,-1393.170602
AE-QM7b-6345,-1662.79771
AE-QM7b-6346,-1297.860464
AE-QM7b-6347,-1452.237616
AE-QM7b-6348,-1474.36122
AE-QM7b-6349,-1396.310683
AE-QM7b-6350,-1303.911137
AE-QM7b-6351,-1337.094248
AE-QM7b-6352,-1425.606621
AE-QM7b-6353,-1315.988304
AE-QM7b-6354,-1280.534956
AE-QM7b-6355,-1455.611807
AE-QM7b-6356,-1452.613478
AE-QM7b-6357,-1441.806496
AE-QM7b-6358,-1448.76002
AE-QM7b-6359,-1443.242317
AE-QM7b-6360,-1451.452485
AE-QM7b-6361,-1328.440969
AE-QM7b-6362,-1464.030155
AE-QM7b-6363,-1605.421647
AE-QM7b-6364,-1457.492885
AE-QM7b-6365,-1327.260919
AE-QM7b-6366,-1460.250359
AE-QM7b-6367,-1325.235904
AE-QM7b-6368,-1296.513504
AE-QM7b-6369,-1160.666377
AE-QM7b-6370,-1472.3444
AE-QM7b-6371,-1173.09632
AE-QM7b-6372,-1174.34197
AE-QM7b-6373,-1330.643674
AE-QM7b-6374,-1164.999775
AE-QM7b-6375,-1457.107071
AE-QM7b-6376,-1294.763887
AE-QM7b-6377,-1453.012658
AE-QM7b-6378,-1407.394143
AE-QM7b-6379,-1456.101071
AE-QM7b-6380,-1249.586696
AE-QM7b-6381,-1459.952132
AE-QM7b-6382,-1300.149576
AE-QM7b-6383,-1403.34828
AE-QM7b-6384,-1598.928955
AE-QM7b-6385,-1470.570072
AE-QM7b-6386,-1399.841674
AE-QM7b-6387,-1464.527426
AE-QM7b-6388,-1395.296576
AE-QM7b-6389,-1596.298205
AE-QM7b-6390,-1466.072526
AE-QM7b-6391,-1396.216715
AE-QM7b-6392,-1459.500587
AE-QM7b-6393,-1299.15457
AE-QM7b-6394,-1455.04615
AE-QM7b-6395,-1294.492963
AE-QM7b-6396,-1296.913669
AE-QM7b-6397,-1137.742971
AE-QM7b-6398,-1599.630792
AE-QM7b-6399,-1443.006144
AE-QM7b-6400,-1207.860256
AE-QM7b-6401,-1202.534086
AE-QM7b-6402,-1041.702545
AE-QM7b-6403,-1354.195481
AE-QM7b-6404,-1550.673089
AE-QM7b-6405,-1404.734667
AE-QM7b-6406,-1271.297528
AE-QM7b-6407,-1403.051816
AE-QM7b-6408,-1270.2767
AE-QM7b-6409,-1242.38822
AE-QM7b-6410,-1105.748419
AE-QM7b-6411,-1418.262928
AE-QM7b-6412,-1460.496265
AE-QM7b-6413,-1274.599725
AE-QM7b-6414,-1109.076161
AE-QM7b-6415,-1403.865864
AE-QM7b-6416,-1242.331349
AE-QM7b-6417,-1399.643145
AE-QM7b-6418,-1475.198779
AE-QM7b-6419,-1478.138098
AE-QM7b-6420,-1479.886854
AE-QM7b-6421,-1320.686664
AE-QM7b-6422,-1406.29425
AE-QM7b-6423,-1409.460316
AE-QM7b-6424,-1249.513654
AE-QM7b-6425,-1316.635988
AE-QM7b-6426,-1325.915019
AE-QM7b-6427,-1326.045571
AE-QM7b-6428,-1469.755969
AE-QM7b-6429,-1312.089214
AE-QM7b-6430,-1447.118409
AE-QM7b-6431,-1307.128169
AE-QM7b-6432,-1440.211032
AE-QM7b-6433,-1302.739262
AE-QM7b-6434,-1303.429509
AE-QM7b-6435,-1424.692531
AE-QM7b-6436,-1420.561466
AE-QM7b-6437,-1418.545368
AE-QM7b-6438,-1420.189865
AE-QM7b-6439,-1572.377314
AE-QM7b-6440,-1431.251036
AE-QM7b-6441,-1431.126947
AE-QM7b-6442,-1270.274196
AE-QM7b-6443,-1442.425565
AE-QM7b-6444,-1284.638304
AE-QM7b-6445,-1427.163299
AE-QM7b-6446,-1267.608494
AE-QM7b-6447,-1428.139493
AE-QM7b-6448,-1267.643691
AE-QM7b-6449,-1422.491295
AE-QM7b-6450,-1420.761081
AE-QM7b-6451,-1440.055844
AE-QM7b-6452,-1452.162561
AE-QM7b-6453,-1424.614476
AE-QM7b-6454,-1264.654938
AE-QM7b-6455,-1451.940042
AE-QM7b-6456,-1295.462348
AE-QM7b-6457,-1143.293737
AE-QM7b-6458,-1152.216848
AE-QM7b-6459,-1145.724382
AE-QM7b-6460,-1568.628015
AE-QM7b-6461,-1559.60358
AE-QM7b-6462,-1571.691905
AE-QM7b-6463,-1566.325148
AE-QM7b-6464,-1567.453185
AE-QM7b-6465,-1433.496731
AE-QM7b-6466,-1569.029115
AE-QM7b-6467,-1562.177535
AE-QM7b-6468,-1432.284859
AE-QM7b-6469,-1566.28015
AE-QM7b-6470,-1279.858087
AE-QM7b-6471,-1404.751415
AE-QM7b-6472,-1310.989214
AE-QM7b-6473,-1293.838132
AE-QM7b-6474,-1209.891189
AE-QM7b-6475,-1548.819339
AE-QM7b-6476,-1553.582294
AE-QM7b-6477,-1437.740176
AE-QM7b-6478,-1543.55617
AE-QM7b-6479,-1444.129462
AE-QM7b-6480,-1389.035476
AE-QM7b-6481,-1416.701833
AE-QM7b-6482,-1333.583865
AE-QM7b-6483,-1562.027863
AE-QM7b-6484,-1434.426521
AE-QM7b-6485,-1464.482597
AE-QM7b-6486,-1566.200488
AE-QM7b-6487,-1441.032082
AE-QM7b-6488,-1312.976879
AE-QM7b-6489,-1571.382301
AE-QM7b-6490,-1447.672977
AE-QM7b-6491,-1313.955056
AE-QM7b-6492,-1312.268893
AE-QM7b-6493,-1439.462634
AE-QM7b-6494,-1442.906339
AE-QM7b-6495,-1444.293736
AE-QM7b-6496,-1447.983039
AE-QM7b-6497,-1305.796149
AE-QM7b-6498,-1573.725529
AE-QM7b-6499,-1446.602326
AE-QM7b-6500,-1299.992355
AE-QM7b-6501,-1426.814094
AE-QM7b-6502,-1340.858519
AE-QM7b-6503,-1615.15275
AE-QM7b-6504,-1471.42844
AE-QM7b-6505,-1474.704539
AE-QM7b-6506,-1228.528053
AE-QM7b-6507,-1335.186551
AE-QM7b-6508,-1725.697883
AE-QM7b-6509,-1593.8292
AE-QM7b-6510,-1196.05663
AE-QM7b-6511,-1461.861498
AE-QM7b-6512,-1335.173323
AE-QM7b-6513,-1106.25086
AE-QM7b-6514,-1244.343281
AE-QM7b-6515,-1377.409339
AE-QM7b-6516,-1307.463726
AE-QM7b-6517,-1263.672626
AE-QM7b-6518,-1290.299492
AE-QM7b-6519,-1199.449903
AE-QM7b-6520,-1565.604147
AE-QM7b-6521,-1441.090565
AE-QM7b-6522,-1300.855297
AE-QM7b-6523,-1327.021639
AE-QM7b-6524,-1470.647845
AE-QM7b-6525,-1283.061584
AE-QM7b-6526,-1272.131799
AE-QM7b-6527,-1419.593147
AE-QM7b-6528,-1338.43194
AE-QM7b-6529,-1722.837228
AE-QM7b-6530,-1595.178897
AE-QM7b-6531,-1464.040471
AE-QM7b-6532,-1217.09107
AE-QM7b-6533,-1353.199452
AE-QM7b-6534,-1141.901891
AE-QM7b-6535,-1264.70495
AE-QM7b-6536,-1194.36758
AE-QM7b-6537,-1319.465317
AE-QM7b-6538,-1299.0761
AE-QM7b-6539,-1444.932854
AE-QM7b-6540,-1226.647182
AE-QM7b-6541,-1133.695896
AE-QM7b-6542,-1097.656786
AE-QM7b-6543,-1229.364935
AE-QM7b-6544,-1357.880448
AE-QM7b-6545,-1556.748749
AE-QM7b-6546,-1428.164436
AE-QM7b-6547,-1267.578663
AE-QM7b-6548,-1554.603392
AE-QM7b-6549,-1394.390537
AE-QM7b-6550,-1554.487649
AE-QM7b-6551,-1397.061987
AE-QM7b-6552,-1176.435151
AE-QM7b-6553,-1305.736405
AE-QM7b-6554,-1442.033119
AE-QM7b-6555,-1307.361148
AE-QM7b-6556,-1373.087475
AE-QM7b-6557,-1388.295286
AE-QM7b-6558,-1372.51902
AE-QM7b-6559,-1418.163093
AE-QM7b-6560,-1566.869758
AE-QM7b-6561,-1443.163364
AE-QM7b-6562,-1572.794892
AE-QM7b-6563,-1522.161242
AE-QM7b-6564,-1396.554054
AE-QM7b-6565,-1451.57368
AE-QM7b-6566,-1575.52714
AE-QM7b-6567,-1209.651451
AE-QM7b-6568,-1481.32073
AE-QM7b-6569,-1129.396911
AE-QM7b-6570,-1404.75725
AE-QM7b-6571,-1208.607136
AE-QM7b-6572,-1334.337835
AE-QM7b-6573,-1464.027036
AE-QM7b-6574,-1472.071781
AE-QM7b-6575,-1290.07211
AE-QM7b-6576,-1418.596848
AE-QM7b-6577,-1263.180689
AE-QM7b-6578,-1265.862931
AE-QM7b-6579,-1159.065673
AE-QM7b-6580,-1285.670697
AE-QM7b-6581,-1317.281412
AE-QM7b-6582,-1446.818532
AE-QM7b-6583,-1409.122017
AE-QM7b-6584,-1268.818753
AE-QM7b-6585,-1228.662094
AE-QM7b-6586,-1359.911293
AE-QM7b-6587,-1450.528863
AE-QM7b-6588,-1343.342961
AE-QM7b-6589,-1269.82582
AE-QM7b-6590,-1289.63897
AE-QM7b-6591,-1199.361695
AE-QM7b-6592,-1465.436866
AE-QM7b-6593,-1332.750679
AE-QM7b-6594,-1331.937792
AE-QM7b-6595,-1261.936959
AE-QM7b-6596,-1139.808315
AE-QM7b-6597,-1471.591955
AE-QM7b-6598,-1219.585307
AE-QM7b-6599,-1496.437685
AE-QM7b-6600,-1355.84587
AE-QM7b-6601,-1219.585307
AE-QM7b-6602,-1135.801916
AE-QM7b-6603,-1421.434121
AE-QM7b-6604,-1278.784021
AE-QM7b-6605,-1181.988935
AE-QM7b-6606,-1157.6575
AE-QM7b-6607,-1313.549733
AE-QM7b-6608,-1322.08912
AE-QM7b-6609,-1225.010265
AE-QM7b-6610,-1233.209533
AE-QM7b-6611,-1258.836912
AE-QM7b-6612,-1257.921297
AE-QM7b-6613,-1306.441649
AE-QM7b-6614,-1438.398132
AE-QM7b-6615,-1718.338546
AE-QM7b-6616,-1586.139076
AE-QM7b-6617,-1310.759014
AE-QM7b-6618,-1460.531418
AE-QM7b-6619,-1716.645964
AE-QM7b-6620,-1585.099121
AE-QM7b-6621,-1444.631583
AE-QM7b-6622,-1307.588486
AE-QM7b-6623,-1572.566318
AE-QM7b-6624,-1458.579827
AE-QM7b-6625,-1309.416766
AE-QM7b-6626,-1168.597996
AE-QM7b-6627,-1443.986102
AE-QM7b-6628,-1329.736826
AE-QM7b-6629,-1238.714403
AE-QM7b-6630,-1104.038906
AE-QM7b-6631,-1227.749504
AE-QM7b-6632,-1362.038955
AE-QM7b-6633,-1238.329374
AE-QM7b-6634,-1106.345394
AE-QM7b-6635,-1265.348793
AE-QM7b-6636,-1399.44006
AE-QM7b-6637,-1434.100125
AE-QM7b-6638,-1243.875622
AE-QM7b-6639,-1377.311731
AE-QM7b-6640,-1409.971286
AE-QM7b-6641,-1265.313785
AE-QM7b-6642,-1398.462366
AE-QM7b-6643,-1454.90308
AE-QM7b-6644,-1328.339866
AE-QM7b-6645,-1189.032895
AE-QM7b-6646,-1461.019295
AE-QM7b-6647,-1340.403498
AE-QM7b-6648,-1261.27975
AE-QM7b-6649,-1130.674833
AE-QM7b-6650,-1165.927883
AE-QM7b-6651,-1309.328847
AE-QM7b-6652,-1169.223265
AE-QM7b-6653,-1301.628099
AE-QM7b-6654,-1442.206303
AE-QM7b-6655,-1327.395242
AE-QM7b-6656,-1236.326064
AE-QM7b-6657,-1106.811139
AE-QM7b-6658,-1262.49757
AE-QM7b-6659,-1128.953787
AE-QM7b-6660,-1504.374563
AE-QM7b-6661,-1225.384244
AE-QM7b-6662,-1359.343515
AE-QM7b-6663,-1263.917948
AE-QM7b-6664,-1554.894114
AE-QM7b-6665,-1393.577682
AE-QM7b-6666,-1173.012147
AE-QM7b-6667,-1306.398144
AE-QM7b-6668,-1506.402979
AE-QM7b-6669,-1240.747532
AE-QM7b-6670,-1372.783952
AE-QM7b-6671,-1505.139106
AE-QM7b-6672,-1245.334215
AE-QM7b-6673,-1376.427203
AE-QM7b-6674,-1441.955735
AE-QM7b-6675,-1574.028895
AE-QM7b-6676,-1331.261438
AE-QM7b-6677,-1464.119643
AE-QM7b-6678,-1213.524914
AE-QM7b-6679,-1342.582822
AE-QM7b-6680,-1261.853118
AE-QM7b-6681,-1129.295011
AE-QM7b-6682,-1317.067182
AE-QM7b-6683,-1174.032956
AE-QM7b-6684,-1446.252304
AE-QM7b-6685,-1306.90164
AE-QM7b-6686,-1231.722752
AE-QM7b-6687,-1362.99333
AE-QM7b-6688,-1508.506042
AE-QM7b-6689,-1700.365693
AE-QM7b-6690,-1568.985911
AE-QM7b-6691,-1696.197279
AE-QM7b-6692,-1566.970409
AE-QM7b-6693,-1697.937853
AE-QM7b-6694,-1567.77965
AE-QM7b-6695,-1261.877214
AE-QM7b-6696,-1425.73974
AE-QM7b-6697,-1260.964229
AE-QM7b-6698,-1555.657936
AE-QM7b-6699,-1392.538738
AE-QM7b-6700,-1553.081026
AE-QM7b-6701,-1552.94263
AE-QM7b-6702,-1393.318617
AE-QM7b-6703,-1143.532282
AE-QM7b-6704,-1310.223064
AE-QM7b-6705,-1139.632677
AE-QM7b-6706,-1145.153775
AE-QM7b-6707,-1308.885623
AE-QM7b-6708,-1149.176163
AE-QM7b-6709,-1456.392207
AE-QM7b-6710,-1438.229854
AE-QM7b-6711,-1279.903575
AE-QM7b-6712,-1440.12421
AE-QM7b-6713,-1441.335592
AE-QM7b-6714,-1437.679333
AE-QM7b-6715,-1278.69666
AE-QM7b-6716,-1279.249516
AE-QM7b-6717,-1442.815502
AE-QM7b-6718,-1441.940374
AE-QM7b-6719,-1284.602436
AE-QM7b-6720,-1587.878257
AE-QM7b-6721,-1351.263235
AE-QM7b-6722,-1351.949158
AE-QM7b-6723,-1351.169592
AE-QM7b-6724,-1188.771948
AE-QM7b-6725,-1493.82672
AE-QM7b-6726,-1692.160935
AE-QM7b-6727,-1560.804847
AE-QM7b-6728,-1260.506798
AE-QM7b-6729,-1419.056299
AE-QM7b-6730,-1147.753288
AE-QM7b-6731,-1442.21859
AE-QM7b-6732,-1281.35994
AE-QM7b-6733,-1449.300225
AE-QM7b-6734,-1450.738436
AE-QM7b-6735,-1590.997643
AE-QM7b-6736,-1407.391891
AE-QM7b-6737,-1396.312535
AE-QM7b-6738,-1394.73257
AE-QM7b-6739,-1543.208019
AE-QM7b-6740,-1428.474015
AE-QM7b-6741,-1563.969426
AE-QM7b-6742,-1483.119812
AE-QM7b-6743,-1694.8834
AE-QM7b-6744,-1562.542786
AE-QM7b-6745,-1698.315754
AE-QM7b-6746,-1564.484192
AE-QM7b-6747,-1304.750284
AE-QM7b-6748,-1434.83672
AE-QM7b-6749,-1168.133863
AE-QM7b-6750,-1302.827941
AE-QM7b-6751,-1407.606534
AE-QM7b-6752,-1699.88465
AE-QM7b-6753,-1541.053299
AE-QM7b-6754,-1320.341644
AE-QM7b-6755,-1452.433058
AE-QM7b-6756,-1652.049682
AE-QM7b-6757,-1383.13543
AE-QM7b-6758,-1517.167937
AE-QM7b-6759,-1167.058348
AE-QM7b-6760,-1279.212506
AE-QM7b-6761,-1414.647357
AE-QM7b-6762,-1437.904921
AE-QM7b-6763,-1454.005192
AE-QM7b-6764,-1189.486975
AE-QM7b-6765,-1236.059802
AE-QM7b-6766,-1373.17183
AE-QM7b-6767,-1378.052975
AE-QM7b-6768,-1503.919924
AE-QM7b-6769,-1242.808044
AE-QM7b-6770,-1382.827734
AE-QM7b-6771,-1402.070603
AE-QM7b-6772,-1267.571842
AE-QM7b-6773,-1168.349925
AE-QM7b-6774,-1276.715408
AE-QM7b-6775,-1334.354727
AE-QM7b-6776,-1604.019736
AE-QM7b-6777,-1459.302773
AE-QM7b-6778,-1460.270414
AE-QM7b-6779,-1198.839543
AE-QM7b-6780,-1457.570162
AE-QM7b-6781,-1321.149529
AE-QM7b-6782,-1370.102864
AE-QM7b-6783,-1211.157659
AE-QM7b-6784,-1339.997372
AE-QM7b-6785,-1258.332406
AE-QM7b-6786,-1311.447391
AE-QM7b-6787,-1223.598527
AE-QM7b-6788,-1589.556991
AE-QM7b-6789,-1454.703076
AE-QM7b-6790,-1386.16733
AE-QM7b-6791,-1586.968629
AE-QM7b-6792,-1457.134468
AE-QM7b-6793,-1387.102002
AE-QM7b-6794,-1292.061985
AE-QM7b-6795,-1433.318752
AE-QM7b-6796,-1202.416775
AE-QM7b-6797,-1344.935626
AE-QM7b-6798,-1269.910658
AE-QM7b-6799,-1307.821999
AE-QM7b-6800,-1113.686313
AE-QM7b-6801,-1439.458273
AE-QM7b-6802,-1440.100303
AE-QM7b-6803,-1148.471245
AE-QM7b-6804,-1282.647357
AE-QM7b-6805,-1349.687731
AE-QM7b-6806,-1191.671689
AE-QM7b-6807,-1400.028814
AE-QM7b-6808,-1383.373347
AE-QM7b-6809,-1396.542301
AE-QM7b-6810,-1382.898409
AE-QM7b-6811,-1397.920831
AE-QM7b-6812,-1390.396003
AE-QM7b-6813,-1060.875008
AE-QM7b-6814,-1294.305672
AE-QM7b-6815,-1292.954187
AE-QM7b-6816,-1438.900429
AE-QM7b-6817,-1238.866089
AE-QM7b-6818,-1239.901074
AE-QM7b-6819,-1385.536557
AE-QM7b-6820,-1287.886843
AE-QM7b-6821,-1430.087469
AE-QM7b-6822,-1277.345659
AE-QM7b-6823,-1287.320196
AE-QM7b-6824,-1566.899884
AE-QM7b-6825,-1278.946061
AE-QM7b-6826,-1422.915129
AE-QM7b-6827,-1424.665285
AE-QM7b-6828,-1443.06804
AE-QM7b-6829,-1302.676342
AE-QM7b-6830,-1164.034976
AE-QM7b-6831,-1369.113649
AE-QM7b-6832,-1225.035384
AE-QM7b-6833,-1433.403007
AE-QM7b-6834,-1161.002198
AE-QM7b-6835,-1362.09607
AE-QM7b-6836,-1297.716709
AE-QM7b-6837,-1224.728397
AE-QM7b-6838,-1299.057012
AE-QM7b-6839,-1225.391843
AE-QM7b-6840,-1346.147579
AE-QM7b-6841,-1543.424332
AE-QM7b-6842,-1412.957685
AE-QM7b-6843,-1341.762714
AE-QM7b-6844,-1411.091102
AE-QM7b-6845,-1340.01412
AE-QM7b-6846,-1541.81409
AE-QM7b-6847,-1411.436323
AE-QM7b-6848,-1341.658253
AE-QM7b-6849,-1401.477518
AE-QM7b-6850,-1242.574883
AE-QM7b-6851,-1079.308467
AE-QM7b-6852,-1406.932835
AE-QM7b-6853,-1246.869031
AE-QM7b-6854,-1402.707556
AE-QM7b-6855,-1242.33854
AE-QM7b-6856,-1244.739907
AE-QM7b-6857,-1086.331261
AE-QM7b-6858,-1544.318875
AE-QM7b-6859,-1387.299094
AE-QM7b-6860,-1151.447435
AE-QM7b-6861,-986.7383647
AE-QM7b-6862,-1156.252446
AE-QM7b-6863,-1151.724666
AE-QM7b-6864,-991.9065171
AE-QM7b-6865,-1299.814238
AE-QM7b-6866,-1412.258591
AE-QM7b-6867,-1253.688626
AE-QM7b-6868,-1219.065464
AE-QM7b-6869,-1222.514761
AE-QM7b-6870,-1218.848405
AE-QM7b-6871,-1055.519778
AE-QM7b-6872,-1362.494804
AE-QM7b-6873,-1357.061532
AE-QM7b-6874,-1199.06626
AE-QM7b-6875,-1404.168797
AE-QM7b-6876,-1052.503108
AE-QM7b-6877,-1221.116653
AE-QM7b-6878,-1056.834321
AE-QM7b-6879,-1348.626241
AE-QM7b-6880,-1187.540875
AE-QM7b-6881,-1343.448657
AE-QM7b-6882,-1414.594012
AE-QM7b-6883,-1416.710643
AE-QM7b-6884,-1411.420259
AE-QM7b-6885,-1420.34339
AE-QM7b-6886,-1419.380298
AE-QM7b-6887,-1260.572328
AE-QM7b-6888,-1421.807498
AE-QM7b-6889,-1264.126417
AE-QM7b-6890,-1341.747892
AE-QM7b-6891,-1357.807846
AE-QM7b-6892,-1367.065818
AE-QM7b-6893,-1345.329704
AE-QM7b-6894,-1185.238673
AE-QM7b-6895,-1366.862991
AE-QM7b-6896,-1210.13225
AE-QM7b-6897,-1382.775921
AE-QM7b-6898,-1256.53946
AE-QM7b-6899,-1129.310272
AE-QM7b-6900,-1248.142002
AE-QM7b-6901,-1119.920681
AE-QM7b-6902,-1124.691504
AE-QM7b-6903,-1174.727182
AE-QM7b-6904,-1044.788059
AE-QM7b-6905,-1051.663214
AE-QM7b-6906,-1546.621033
AE-QM7b-6907,-1342.694267
AE-QM7b-6908,-1264.134707
AE-QM7b-6909,-1229.079452
AE-QM7b-6910,-1420.172527
AE-QM7b-6911,-1348.035566
AE-QM7b-6912,-1423.481582
AE-QM7b-6913,-1422.054082
AE-QM7b-6914,-1303.249209
AE-QM7b-6915,-1282.530917
AE-QM7b-6916,-1350.773142
AE-QM7b-6917,-1232.131652
AE-QM7b-6918,-1225.530364
AE-QM7b-6919,-1229.514387
AE-QM7b-6920,-1394.644581
AE-QM7b-6921,-1546.246784
AE-QM7b-6922,-1419.854508
AE-QM7b-6923,-1348.032127
AE-QM7b-6924,-1414.801095
AE-QM7b-6925,-1426.346184
AE-QM7b-6926,-1304.542938
AE-QM7b-6927,-1245.055202
AE-QM7b-6928,-1301.491861
AE-QM7b-6929,-1442.622187
AE-QM7b-6930,-1342.009435
AE-QM7b-6931,-1297.007047
AE-QM7b-6932,-1245.055202
AE-QM7b-6933,-1280.48574
AE-QM7b-6934,-1227.029199
AE-QM7b-6935,-1266.724248
AE-QM7b-6936,-1421.081747
AE-QM7b-6937,-1223.178546
AE-QM7b-6938,-1262.090936
AE-QM7b-6939,-1199.493364
AE-QM7b-6940,-1229.701182
AE-QM7b-6941,-1546.293407
AE-QM7b-6942,-1422.448511
AE-QM7b-6943,-1351.195709
AE-QM7b-6944,-1546.526248
AE-QM7b-6945,-1428.094589
AE-QM7b-6946,-1420.673983
AE-QM7b-6947,-1306.472108
AE-QM7b-6948,-1295.473298
AE-QM7b-6949,-1348.883724
AE-QM7b-6950,-1246.501226
AE-QM7b-6951,-1246.501226
AE-QM7b-6952,-1422.545705
AE-QM7b-6953,-1302.882596
AE-QM7b-6954,-1232.168612
AE-QM7b-6955,-1393.047185
AE-QM7b-6956,-1267.649564
AE-QM7b-6957,-1201.553537
AE-QM7b-6958,-1298.724347
AE-QM7b-6959,-1226.423834
AE-QM7b-6960,-1304.950928
AE-QM7b-6961,-1232.545396
AE-QM7b-6962,-1260.075496
AE-QM7b-6963,-1424.70687
AE-QM7b-6964,-1297.539044
AE-QM7b-6965,-1224.909463
AE-QM7b-6966,-1343.293852
AE-QM7b-6967,-1211.553375
AE-QM7b-6968,-1289.023584
AE-QM7b-6969,-1280.411532
AE-QM7b-6970,-1119.810661
AE-QM7b-6971,-1104.193893
AE-QM7b-6972,-1297.701423
AE-QM7b-6973,-1226.296401
AE-QM7b-6974,-1306.669897
AE-QM7b-6975,-1298.826957
AE-QM7b-6976,-1264.63514
AE-QM7b-6977,-1185.559923
AE-QM7b-6978,-1120.758209
AE-QM7b-6979,-1229.457209
AE-QM7b-6980,-1421.53242
AE-QM7b-6981,-1350.65455
AE-QM7b-6982,-1302.172953
AE-QM7b-6983,-1233.491947
AE-QM7b-6984,-1102.614336
