System label,Subset,Prediction,Reference
AE-QM7b-4144,Test,-1483.161011,-1482.219597
AE-QM7b-3009,Test,-1620.563354,-1620.21818
AE-QM7b-1964,Test,-1493.195435,-1493.436031
AE-QM7b-5346,Test,-1733.375854,-1733.39368
AE-QM7b-5332,Test,-1443.213135,-1443.636483
AE-QM7b-6135,Test,-1395.329102,-1396.015832
AE-QM7b-3722,Test,-1371.151245,-1370.918894
AE-QM7b-5456,Test,-1575.291748,-1576.057104
AE-QM7b-425,Test,-1186.412109,-1186.97055
AE-QM7b-1736,Test,-1507.404541,-1507.767239
AE-QM7b-2489,Test,-2037.403198,-2036.888819
AE-QM7b-170,Test,-1233.897827,-1234.03234
AE-QM7b-1789,Test,-1500.185059,-1500.746391
AE-QM7b-5512,Test,-1368.864136,-1369.714584
AE-QM7b-1490,Test,-1565.888062,-1565.948577
AE-QM7b-163,Test,-1387.998779,-1387.641202
AE-QM7b-3580,Test,-1830.428101,-1828.49223
AE-QM7b-4278,Test,-1359.871948,-1360.118168
AE-QM7b-2264,Test,-1902.06897,-1902.285397
AE-QM7b-1956,Test,-1898.02832,-1897.525875
AE-QM7b-6279,Test,-1620.113281,-1620.239308
AE-QM7b-3550,Test,-1527.492676,-1528.290415
AE-QM7b-2217,Test,-1774.185303,-1774.333149
AE-QM7b-70,Test,-1293.807983,-1292.879596
AE-QM7b-2862,Test,-1412.591309,-1414.470639
AE-QM7b-5466,Test,-1693.180542,-1693.138666
AE-QM7b-3682,Test,-1981.618408,-1980.435838
AE-QM7b-2828,Test,-1754.823608,-1755.034778
AE-QM7b-6609,Test,-1225.774414,-1225.010265
AE-QM7b-337,Test,-1459.435547,-1459.170502
AE-QM7b-4159,Test,-1527.377808,-1527.45391
AE-QM7b-5392,Test,-1742.85498,-1743.103881
AE-QM7b-6124,Test,-1578.290161,-1578.347038
AE-QM7b-1729,Test,-1644.538818,-1644.72787
AE-QM7b-5174,Test,-1571.43457,-1572.066135
AE-QM7b-2663,Test,-1758.67395,-1757.959186
AE-QM7b-7142,Test,-1021.719971,-1021.526792
AE-QM7b-1715,Test,-1774.950073,-1775.159106
AE-QM7b-5453,Test,-1419.363403,-1419.692424
AE-QM7b-4198,Test,-1512.306885,-1512.183656
AE-QM7b-342,Test,-1191.30603,-1191.13097
AE-QM7b-6107,Test,-1721.876465,-1721.685647
AE-QM7b-4532,Test,-1519.334839,-1519.452644
AE-QM7b-6011,Test,-1416.250244,-1416.277885
AE-QM7b-5402,Test,-1266.965576,-1267.718633
AE-QM7b-5158,Test,-1713.211182,-1713.919162
AE-QM7b-4920,Test,-1561.752808,-1561.456358
AE-QM7b-6355,Test,-1455.47998,-1455.611807
AE-QM7b-2529,Test,-1778.072632,-1777.895421
AE-QM7b-4326,Test,-1513.743164,-1514.114194
AE-QM7b-4263,Test,-1560.123901,-1559.86225
AE-QM7b-5906,Test,-1685.941895,-1685.420837
AE-QM7b-787,Test,-1247.807495,-1247.185763
AE-QM7b-6198,Test,-1575.800659,-1576.136408
AE-QM7b-424,Test,-883.8977661,-882.0096765
AE-QM7b-829,Test,-1540.134277,-1538.693016
AE-QM7b-7152,Test,-1026.16272,-1025.59625
AE-QM7b-5706,Test,-1720.909424,-1721.220178
AE-QM7b-6707,Test,-1308.568481,-1308.885623
AE-QM7b-831,Test,-1543.964233,-1542.551073
AE-QM7b-146,Test,-1094.12085,-1094.088723
AE-QM7b-6458,Test,-1152.908203,-1152.216848
AE-QM7b-5783,Test,-1470.914673,-1470.670147
AE-QM7b-1888,Test,-1902.375366,-1902.164603
AE-QM7b-5646,Test,-1711.066406,-1710.659441
AE-QM7b-5941,Test,-1271.762695,-1271.396667
AE-QM7b-6942,Test,-1423.144165,-1422.448511
AE-QM7b-6965,Test,-1226.28186,-1224.909463
AE-QM7b-2837,Test,-1757.332275,-1757.709961
AE-QM7b-4922,Test,-1313.960327,-1313.984643
AE-QM7b-5886,Test,-1386.78833,-1387.595112
AE-QM7b-2616,Test,-1786.134766,-1785.31331
AE-QM7b-7010,Test,-1294.437134,-1294.882008
AE-QM7b-4081,Test,-1639.081177,-1638.677191
AE-QM7b-6512,Test,-1335.274048,-1335.173323
AE-QM7b-1667,Test,-1620.714966,-1620.589675
AE-QM7b-6479,Test,-1445.02417,-1444.129462
AE-QM7b-1226,Test,-2177.94458,-2176.564254
AE-QM7b-1646,Test,-1510.123901,-1510.020364
AE-QM7b-2455,Test,-1902.911621,-1902.912888
AE-QM7b-4334,Test,-1569.066895,-1569.819298
AE-QM7b-1033,Test,-1565.920654,-1565.97576
AE-QM7b-933,Test,-1080.167725,-1079.329702
AE-QM7b-2336,Test,-1794.273315,-1794.703007
AE-QM7b-1342,Test,-1880.523926,-1880.448098
AE-QM7b-3288,Test,-1566.385864,-1566.235045
AE-QM7b-964,Test,-1278.036743,-1275.995266
AE-QM7b-7081,Test,-1412.180908,-1411.843115
AE-QM7b-4084,Test,-1672.880493,-1672.583695
AE-QM7b-840,Test,-1497.095093,-1495.730489
AE-QM7b-2021,Test,-1502.483032,-1501.475969
AE-QM7b-1872,Test,-1774.338501,-1773.874658
AE-QM7b-4249,Test,-1521.537109,-1522.003651
AE-QM7b-3608,Test,-1840.462646,-1840.288684
AE-QM7b-4346,Test,-1402.078125,-1403.032295
AE-QM7b-6109,Test,-1319.589233,-1319.467043
AE-QM7b-2211,Test,-1623.282593,-1623.58912
AE-QM7b-1328,Test,-1765.20166,-1764.17289
AE-QM7b-4409,Test,-1507.040771,-1507.142949
AE-QM7b-1519,Test,-1592.373291,-1591.544412
AE-QM7b-2987,Test,-1221.167603,-1221.842554
AE-QM7b-3726,Test,-1674.718872,-1674.459144
AE-QM7b-2228,Test,-1630.329712,-1629.291566
AE-QM7b-1934,Test,-1905.11377,-1905.029744
AE-QM7b-2772,Test,-1489.61438,-1490.3635
AE-QM7b-6777,Test,-1459.911743,-1459.302773
AE-QM7b-665,Test,-1269.063721,-1268.593115
AE-TAE140-112,Test,-146.5724182,-152.745
AE-QM7b-1725,Test,-1531.226929,-1531.13493
AE-QM7b-689,Test,-1236.748413,-1236.645469
AE-QM7b-4742,Test,-1190.709839,-1191.304324
AE-QM7b-2760,Test,-1647.94751,-1647.179474
AE-QM7b-4665,Test,-1304.2323,-1303.433569
AE-QM7b-4025,Test,-1357.842041,-1357.616081
AE-QM7b-494,Test,-1495.984375,-1496.515834
AE-QM7b-107,Test,-1316.63562,-1316.71275
AE-QM7b-1714,Test,-1777.38208,-1777.141275
AE-QM7b-2674,Test,-2037.000977,-2035.753045
AE-QM7b-5372,Test,-1729.709839,-1730.163953
AE-QM7b-5196,Test,-1558.872314,-1558.971446
AE-QM7b-5737,Test,-1722.26062,-1722.103458
AE-QM7b-4385,Test,-1505.700195,-1504.949958
AE-QM7b-4003,Test,-1685.002319,-1685.123187
AE-QM7b-3327,Test,-1556.887573,-1556.412728
AE-QM7b-4511,Test,-1636.764038,-1637.126688
AE-QM7b-6680,Test,-1262.503662,-1261.853118
AE-QM7b-6709,Test,-1456.981812,-1456.392207
AE-QM7b-5144,Test,-1851.07312,-1850.66417
AE-QM7b-2801,Test,-1233.395996,-1233.527005
AE-QM7b-4331,Test,-1729.008545,-1729.391052
AE-QM7b-1016,Test,-1013.611328,-1014.131801
AE-QM7b-7146,Test,-1021.643372,-1021.968015
AE-QM7b-2085,Test,-1325.726685,-1326.979935
AE-QM7b-7083,Test,-1413.329956,-1412.401536
AE-QM7b-4606,Test,-1563.859375,-1562.918145
AE-QM7b-3316,Test,-1683.719238,-1683.886956
AE-QM7b-5596,Test,-1454.741333,-1455.788122
AE-QM7b-3522,Test,-1635.65332,-1635.678423
AE-QM7b-7191,Test,-1257.908936,-1259.301302
AE-QM7b-910,Test,-1538.085205,-1537.317529
AE-QM7b-6883,Test,-1416.988892,-1416.710643
AE-QM7b-55,Test,-812.4743042,-812.820016
AE-QM7b-7111,Test,-1177.719238,-1177.026987
AE-QM7b-1371,Test,-1583.678101,-1584.646842
AE-QM7b-1536,Test,-1490.897461,-1490.915753
AE-QM7b-5073,Test,-1566.532227,-1566.707071
AE-QM7b-7172,Test,-1219.589111,-1219.165733
AE-QM7b-6,Test,-1003.406311,-1003.419973
AE-QM7b-900,Test,-1248.42981,-1247.697924
AE-QM7b-4118,Test,-1372.185303,-1370.792998
AE-QM7b-3576,Test,-1684.006592,-1683.337408
AE-QM7b-4985,Test,-1329.892944,-1330.160679
AE-QM7b-866,Test,-1375.443481,-1375.130035
AE-QM7b-1315,Test,-1613.609253,-1614.015821
AE-QM7b-700,Test,-1340.006714,-1338.628418
AE-QM7b-2141,Test,-2051.420898,-2050.111129
AE-QM7b-4294,Test,-1365.597778,-1365.951517
AE-QM7b-7078,Test,-1249.599365,-1249.001173
AE-QM7b-1521,Test,-1489.959106,-1489.890589
AE-QM7b-6413,Test,-1273.79248,-1274.599725
AE-QM7b-4566,Test,-1549.477783,-1549.403977
AE-QM7b-4238,Test,-1498.882935,-1499.833543
AE-QM7b-3664,Test,-1549.955444,-1550.224048
AE-QM7b-6775,Test,-1334.688843,-1334.354727
AE-QM7b-1595,Test,-1489.307983,-1489.753479
AE-QM7b-1905,Test,-1535.516479,-1536.446511
AE-QM7b-2884,Test,-1521.039185,-1520.572605
AE-QM7b-4580,Test,-1567.555176,-1567.332403
AE-QM7b-2947,Test,-1754.402344,-1754.615367
AE-QM7b-2496,Test,-1900.690186,-1900.621824
AE-QM7b-5420,Test,-1454.598999,-1454.881995
AE-QM7b-5611,Test,-1355.726074,-1356.414677
AE-QM7b-7115,Test,-1132.141602,-1133.072409
AE-QM7b-608,Test,-1208.464233,-1209.170884
AE-QM7b-3800,Test,-1508.898315,-1509.725149
AE-QM7b-1979,Test,-1520.483887,-1520.407666
AE-QM7b-1869,Test,-1752.697998,-1752.7794
AE-QM7b-3842,Test,-1561.043091,-1561.186105
AE-QM7b-4576,Test,-1426.046753,-1426.427238
AE-QM7b-637,Test,-1348.643311,-1349.027881
AE-QM7b-3227,Test,-1710.988525,-1711.031814
AE-QM7b-2015,Test,-1354.58667,-1354.639853
AE-QM7b-1409,Test,-1590.227417,-1589.820322
AE-QM7b-1942,Test,-1901.379639,-1901.487289
AE-QM7b-1042,Test,-1300.269653,-1300.270157
AE-QM7b-1891,Test,-1790.328491,-1790.478287
AE-QM7b-2251,Test,-1334.267578,-1334.541202
AE-QM7b-928,Test,-1397.3125,-1396.348811
AE-QM7b-5309,Test,-1593.763184,-1594.732798
AE-QM7b-4919,Test,-1356.761475,-1356.852103
AE-QM7b-2043,Test,-1894.026123,-1893.134991
AE-QM7b-3329,Test,-1846.552246,-1846.167082
AE-QM7b-167,Test,-1247.206909,-1247.484849
AE-QM7b-680,Test,-1413.053589,-1412.028981
AE-QM7b-406,Test,-1456.084351,-1456.60227
AE-QM7b-2160,Test,-1485.917236,-1486.75832
AE-QM7b-6791,Test,-1588.045532,-1586.968629
AE-QM7b-5524,Test,-1553.882324,-1554.00813
AE-QM7b-6496,Test,-1449.245361,-1447.983039
AE-QM7b-2112,Test,-1906.281982,-1906.484867
AE-QM7b-4624,Test,-1705.857666,-1705.557019
AE-QM7b-5566,Test,-1287.859253,-1288.077786
AE-QM7b-460,Test,-1333.649048,-1333.467369
AE-QM7b-1160,Test,-1241.356689,-1242.962542
AE-QM7b-4183,Test,-1824.242798,-1824.166727
AE-QM7b-4023,Test,-1779.164185,-1778.851127
AE-QM7b-5764,Test,-1384.58606,-1384.663776
AE-QM7b-6679,Test,-1342.589355,-1342.582822
AE-QM7b-7188,Test,-1107.379639,-1106.632614
AE-QM7b-3360,Test,-1500.472412,-1500.685297
AE-QM7b-870,Test,-1340.619507,-1339.323578
AE-QM7b-3501,Test,-1703.462769,-1703.071386
AE-QM7b-13,Test,-650.3844604,-649.8774791
AE-QM7b-4473,Test,-1529.580078,-1529.965547
AE-QM7b-2871,Test,-1792.320068,-1792.041158
AE-QM7b-3434,Test,-1515.428345,-1515.362881
AE-QM7b-2215,Test,-1771.714966,-1771.534768
AE-QM7b-1914,Test,-1542.218872,-1542.891506
AE-QM7b-5648,Test,-1575.598145,-1575.838376
AE-QM7b-1585,Test,-1622.668335,-1622.240528
AE-QM7b-4651,Test,-1471.995239,-1472.164225
AE-QM7b-2448,Test,-1768.880737,-1768.537418
AE-QM7b-1785,Test,-1502.463989,-1502.811227
AE-QM7b-4101,Test,-1823.553345,-1822.857944
AE-QM7b-155,Test,-1399.450439,-1398.882109
AE-QM7b-4463,Test,-1399.339722,-1399.543918
AE-QM7b-245,Test,-1432.145996,-1432.294178
AE-QM7b-3237,Test,-1586.167603,-1586.420737
AE-QM7b-6416,Test,-1242.157104,-1242.331349
AE-QM7b-5194,Test,-1591.082275,-1591.682306
AE-QM7b-1841,Test,-1543.655151,-1544.524219
AE-QM7b-5637,Test,-1569.96814,-1569.360374
AE-QM7b-5910,Test,-1691.495361,-1691.471253
AE-QM7b-4227,Test,-1626.729492,-1625.791994
AE-QM7b-2033,Test,-1751.855469,-1752.118401
AE-QM7b-5142,Test,-1601.565186,-1601.866347
AE-QM7b-7198,Test,-977.2363281,-977.6823606
AE-QM7b-5895,Test,-1257.046021,-1256.482521
AE-QM7b-2892,Test,-1655.835693,-1655.833977
AE-QM7b-6875,Test,-1404.790527,-1404.168797
AE-QM7b-2283,Test,-1901.379639,-1901.751681
AE-QM7b-2245,Test,-1891.957886,-1891.186224
AE-QM7b-4470,Test,-1686.017212,-1686.975783
AE-QM7b-1900,Test,-1774.643677,-1774.945454
AE-QM7b-4551,Test,-1400.030396,-1399.479053
AE-QM7b-5068,Test,-1432.078857,-1432.418041
AE-QM7b-5050,Test,-1597.524658,-1597.371963
AE-QM7b-777,Test,-1380.853271,-1379.584371
AE-QM7b-6983,Test,-1234.717407,-1233.491947
AE-QM7b-3587,Test,-1979.109741,-1979.182181
AE-QM7b-5777,Test,-1546.290894,-1546.486778
AE-QM7b-7002,Test,-1133.365845,-1130.702249
AE-QM7b-3333,Test,-1700.7052,-1700.603793
AE-QM7b-3321,Test,-1635.193726,-1635.065403
AE-QM7b-2725,Test,-1505.030029,-1505.525598
AE-QM7b-2762,Test,-1480.211914,-1480.877719
AE-QM7b-1538,Test,-1746.684937,-1746.202999
AE-QM7b-4072,Test,-1349.780029,-1350.276279
AE-QM7b-5602,Test,-1697.010498,-1696.633098
AE-QM7b-1428,Test,-1565.639038,-1566.235716
AE-QM7b-3956,Test,-1505.374756,-1505.818648
AE-QM7b-5036,Test,-1443.596191,-1443.796132
AE-QM7b-4879,Test,-1364.51709,-1364.359969
AE-QM7b-1797,Test,-1586.877319,-1587.336571
AE-QM7b-4371,Test,-1380.362183,-1381.290885
AE-QM7b-95,Test,-1306.05542,-1304.692146
AE-QM7b-2512,Test,-1786.230469,-1786.408804
AE-QM7b-3123,Test,-1510.660034,-1509.732133
AE-QM7b-5124,Test,-1599.105957,-1600.181332
AE-QM7b-7,Test,-856.7641602,-856.5514342
AE-QM7b-2499,Test,-1740.920898,-1740.850675
AE-QM7b-6813,Test,-1061.236816,-1060.875008
AE-QM7b-2057,Test,-1901.456177,-1900.990018
AE-QM7b-2717,Test,-1917.275146,-1916.688549
AE-QM7b-6644,Test,-1329.050415,-1328.339866
AE-QM7b-3139,Test,-1697.717773,-1697.264053
AE-QM7b-763,Test,-1686.440918,-1685.03033
AE-QM7b-1618,Test,-1495.397705,-1495.027824
AE-QM7b-6795,Test,-1433.887207,-1433.318752
AE-QM7b-1358,Test,-1882.821899,-1882.512621
AE-QM7b-6767,Test,-1379.205078,-1378.052975
AE-QM7b-5097,Test,-1589.271118,-1589.520746
AE-QM7b-2053,Test,-1755.436401,-1755.389436
AE-QM7b-4034,Test,-1215.997192,-1216.205971
AE-QM7b-1537,Test,-1507.959961,-1508.289874
AE-QM7b-6106,Test,-1415.292847,-1415.441863
AE-QM7b-4191,Test,-1823.917236,-1823.935831
AE-QM7b-6628,Test,-1329.203613,-1329.736826
AE-QM7b-6307,Test,-1189.828979,-1189.368471
AE-TAE140-75,Test,-278.2835083,-279.422
AE-QM7b-2404,Test,-1650.858276,-1651.191986
AE-QM7b-5960,Test,-1542.823242,-1543.101337
AE-QM7b-6093,Test,-1341.516968,-1342.347641
AE-QM7b-4643,Test,-1573.05127,-1573.307995
AE-QM7b-3791,Test,-1370.710693,-1371.929299
AE-QM7b-305,Test,-1436.579102,-1436.671375
AE-QM7b-7067,Test,-1211.10437,-1211.597689
AE-QM7b-6481,Test,-1417.678223,-1416.701833
AE-QM7b-6379,Test,-1455.40332,-1456.101071
AE-QM7b-2242,Test,-1745.97644,-1746.111748
AE-QM7b-6576,Test,-1418.768433,-1418.596848
AE-QM7b-2621,Test,-1516.883667,-1516.802467
AE-QM7b-828,Test,-1384.328979,-1383.664277
AE-QM7b-6519,Test,-1199.499634,-1199.449903
AE-QM7b-4019,Test,-1829.279175,-1829.182145
AE-QM7b-1307,Test,-1577.914063,-1578.499911
AE-QM7b-319,Test,-1579.64978,-1579.908787
AE-QM7b-6487,Test,-1441.796143,-1441.032082
AE-QM7b-4685,Test,-1555.931274,-1555.980184
AE-QM7b-5725,Test,-1538.514648,-1539.488915
AE-QM7b-4901,Test,-1708.423706,-1708.808232
AE-QM7b-2243,Test,-1746.81897,-1746.488576
AE-QM7b-1608,Test,-1626.498291,-1626.718835
AE-QM7b-3825,Test,-1519.334839,-1519.415722
AE-QM7b-671,Test,-1539.636353,-1538.297645
AE-QM7b-4073,Test,-1506.868408,-1506.921466
AE-QM7b-104,Test,-888.3334961,-889.0375783
AE-QM7b-4797,Test,-1292.148804,-1292.276371
AE-QM7b-2292,Test,-1650.341187,-1649.85649
AE-QM7b-3427,Test,-1706.698975,-1706.566076
AE-QM7b-2132,Test,-1637.949829,-1638.320167
AE-QM7b-1962,Test,-1222.699585,-1223.877333
AE-QM7b-6172,Test,-1705.139526,-1704.53515
AE-QM7b-3182,Test,-1833.032471,-1832.177794
AE-QM7b-6075,Test,-1563.907227,-1563.831219
AE-QM7b-416,Test,-1302.328247,-1302.776868
AE-QM7b-7128,Test,-1222.384888,-1222.158772
AE-QM7b-3996,Test,-1835.158203,-1835.525648
AE-QM7b-1290,Test,-1767.020874,-1767.859803
AE-QM7b-3577,Test,-1680.923462,-1680.427589
AE-QM7b-6567,Test,-1209.706421,-1209.651451
AE-QM7b-636,Test,-1346.230469,-1346.766611
AE-QM7b-5293,Test,-1561.955444,-1561.377418
AE-QM7b-3293,Test,-1709.226807,-1709.260191
AE-QM7b-4239,Test,-1336.60498,-1336.563199
AE-QM7b-1804,Test,-1751.012817,-1750.920629
AE-QM7b-779,Test,-1381.332031,-1380.642768
AE-QM7b-45,Test,-822.4212646,-822.42912
AE-QM7b-6660,Test,-1505.442871,-1504.374563
AE-QM7b-2459,Test,-1771.542603,-1771.269466
AE-QM7b-5016,Test,-1693.371948,-1693.268779
AE-QM7b-4774,Test,-1460.007568,-1459.736428
AE-QM7b-1562,Test,-1512.728271,-1513.612248
AE-QM7b-4362,Test,-1485.095093,-1485.97994
AE-QM7b-6148,Test,-1580.375977,-1580.591692
AE-QM7b-5043,Test,-1590.764771,-1591.055261
AE-QM7b-5955,Test,-1402.969849,-1402.817607
AE-QM7b-1515,Test,-1878.206909,-1878.883438
AE-QM7b-127,Test,-1060.685425,-1061.298635
AE-QM7b-6353,Test,-1315.16687,-1315.988304
AE-QM7b-6904,Test,-1044.375488,-1044.788059
AE-QM7b-3318,Test,-1634.791626,-1635.00291
AE-QM7b-4290,Test,-1482.107666,-1482.571287
AE-QM7b-1586,Test,-1627.725342,-1627.083339
AE-QM7b-6136,Test,-1506.505737,-1506.879279
AE-QM7b-6545,Test,-1558.018677,-1556.748749
AE-QM7b-6435,Test,-1425.740356,-1424.692531
AE-QM7b-2601,Test,-1520.57959,-1520.434448
AE-QM7b-4052,Test,-1636.955566,-1636.50497
AE-QM7b-3303,Test,-1635.749146,-1635.13158
AE-QM7b-3831,Test,-1649.498657,-1649.586933
AE-QM7b-1106,Test,-1413.140991,-1413.736567
AE-QM7b-1834,Test,-1774.29895,-1774.358513
AE-QM7b-332,Test,-1232.831177,-1234.835167
AE-QM7b-3599,Test,-1837.953979,-1837.938447
AE-QM7b-71,Test,-1137.150513,-1136.497917
AE-QM7b-3146,Test,-1535.401611,-1535.97621
AE-QM7b-259,Test,-1430.001221,-1429.911969
AE-QM7b-4282,Test,-1356.75061,-1356.690746
AE-QM7b-5311,Test,-1504.638672,-1505.033635
AE-QM7b-1909,Test,-1522.111572,-1521.906852
AE-QM7b-2864,Test,-1522.666992,-1523.598412
AE-QM7b-3461,Test,-1564.145386,-1563.12625
AE-QM7b-3809,Test,-1668.916504,-1668.215232
AE-QM7b-1302,Test,-1908.406006,-1908.45325
AE-QM7b-4839,Test,-1599.880005,-1600.007331
AE-QM7b-1818,Test,-1505.374756,-1505.787907
AE-QM7b-4832,Test,-1193.60144,-1195.941
AE-QM7b-343,Test,-1348.509277,-1348.677508
AE-QM7b-501,Test,-1498.416504,-1498.657421
AE-QM7b-4721,Test,-1347.261841,-1347.921549
AE-QM7b-6539,Test,-1445.636963,-1444.932854
AE-QM7b-5821,Test,-1426.946777,-1427.428871
AE-QM7b-6163,Test,-1190.020508,-1189.75938
AE-QM7b-261,Test,-1590.536499,-1590.294369
AE-QM7b-1170,Test,-1097.673218,-1099.723574
AE-QM7b-6743,Test,-1695.842285,-1694.8834
AE-QM7b-1892,Test,-1779.681274,-1780.170351
AE-QM7b-3161,Test,-1833.626221,-1832.775767
AE-QM7b-6987,Test,-1401.733398,-1400.21625
AE-QM7b-2072,Test,-1754.19165,-1754.443118
AE-QM7b-4987,Test,-1018.665588,-1018.41562
AE-QM7b-1998,Test,-1286.929321,-1287.127013
AE-QM7b-2923,Test,-1245.096558,-1245.227502
AE-QM7b-2089,Test,-1334.267578,-1334.589438
AE-QM7b-4095,Test,-1628.050903,-1627.701649
AE-QM7b-2453,Test,-1773.955444,-1773.625326
AE-QM7b-3719,Test,-1531.648193,-1531.586619
AE-QM7b-4595,Test,-1566.080688,-1565.723611
AE-QM7b-3836,Test,-1665.392944,-1664.830349
AE-QM7b-1317,Test,-1756.009766,-1756.131941
AE-QM7b-6722,Test,-1353.25708,-1351.949158
AE-QM7b-3175,Test,-1558.955811,-1558.289495
AE-QM7b-2062,Test,-1608.937866,-1608.159838
AE-QM7b-1206,Test,-2029.645996,-2029.527136
AE-QM7b-2533,Test,-1911.798218,-1910.945622
AE-QM7b-5059,Test,-1594.920288,-1594.491574
AE-QM7b-1405,Test,-1590.687012,-1589.425874
AE-QM7b-2970,Test,-1597.697021,-1598.055044
AE-QM7b-6736,Test,-1407.872192,-1407.391891
AE-QM7b-4444,Test,-1685.595947,-1685.395994
AE-QM7b-2133,Test,-2049.563232,-2048.379284
AE-QM7b-4410,Test,-1507.864136,-1508.133243
AE-QM7b-2134,Test,-1788.431519,-1787.554744
AE-QM7b-1632,Test,-1766.696533,-1765.9991
AE-QM7b-2675,Test,-1895.366577,-1894.326406
AE-QM7b-3818,Test,-1652.581787,-1651.811281
AE-QM7b-4630,Test,-1564.089111,-1563.719147
AE-QM7b-5984,Test,-1417.371826,-1417.171506
AE-QM7b-5587,Test,-1570.255371,-1570.318138
AE-TAE140-132,Test,-105.3429413,-128.12
AE-QM7b-835,Test,-1205.802368,-1205.252912
AE-QM7b-4113,Test,-1826.13855,-1826.229392
AE-QM7b-4858,Test,-1349.330078,-1350.315768
AE-QM7b-6155,Test,-1519.872314,-1519.349282
AE-TAE140-14,Test,-247.8882141,-242.267
AE-QM7b-5843,Test,-1442.611328,-1442.97143
AE-QM7b-4360,Test,-1512.823975,-1512.666074
AE-QM7b-857,Test,-1395.742188,-1393.768173
AE-QM7b-3136,Test,-1368.96814,-1368.410457
AE-TAE140-48,Test,-301.2547607,-309.099
AE-QM7b-5173,Test,-1621.4729,-1621.950559
AE-QM7b-6157,Test,-1414.794922,-1415.165461
AE-QM7b-1822,Test,-1915.646118,-1915.369437
AE-QM7b-5933,Test,-1696.895508,-1697.327286
AE-QM7b-2442,Test,-1524.160645,-1525.413515
AE-QM7b-6716,Test,-1278.752319,-1279.249516
AE-QM7b-6234,Test,-1578.213623,-1577.985515
AE-QM7b-3410,Test,-1382.851685,-1382.976653
AE-QM7b-3325,Test,-1693.275024,-1692.930661
AE-QM7b-2983,Test,-1242.998291,-1244.362256
AE-QM7b-438,Test,-1493.244507,-1493.234458
AE-QM7b-3402,Test,-1707.464966,-1707.219802
AE-QM7b-6968,Test,-1290.875366,-1289.023584
AE-QM7b-2397,Test,-1776.693848,-1776.847209
AE-QM7b-3384,Test,-1509.185547,-1508.887119
AE-QM7b-7023,Test,-1155.50293,-1154.724513
AE-QM7b-1824,Test,-1895.385742,-1894.922653
AE-QM7b-912,Test,-1337.536499,-1337.300703
AE-QM7b-2184,Test,-1904.118042,-1904.490876
AE-QM7b-2682,Test,-1899.656128,-1899.7243
AE-QM7b-6799,Test,-1308.732544,-1307.821999
AE-QM7b-1559,Test,-1628.796265,-1629.028021
AE-QM7b-7141,Test,-1416.949219,-1415.821703
AE-QM7b-2988,Test,-1380.458008,-1380.283159
AE-QM7b-1601,Test,-1780.236572,-1780.431355
AE-QM7b-2602,Test,-1663.401367,-1663.649909
AE-TAE140-121,Test,-231.1200104,-233.297
AE-QM7b-979,Test,-1122.327271,-1120.354957
AE-QM7b-4760,Test,-1434.480835,-1434.741954
AE-TAE140-76,Test,-253.1696777,-259.727
AE-QM7b-6478,Test,-1544.115845,-1543.55617
AE-QM7b-6094,Test,-1583.154175,-1583.675543
AE-QM7b-2742,Test,-1636.457642,-1636.669357
AE-QM7b-1850,Test,-1770.41272,-1770.062822
AE-QM7b-2509,Test,-1923.824341,-1923.320182
AE-QM7b-1377,Test,-1267.03125,-1267.272052
AE-QM7b-5618,Test,-1324.569336,-1325.454576
AE-QM7b-4273,Test,-1363.510376,-1363.745367
AE-QM7b-4272,Test,-1494.095459,-1493.981067
AE-QM7b-5756,Test,-1452.664917,-1453.353787
AE-QM7b-5847,Test,-1144.922729,-1144.881156
AE-QM7b-523,Test,-1465.440552,-1464.746782
AE-QM7b-5395,Test,-1196.110107,-1196.629841
AE-QM7b-3667,Test,-1710.299194,-1709.588394
AE-QM7b-5701,Test,-1852.337036,-1851.654452
AE-QM7b-2881,Test,-1642.374878,-1642.771542
AE-QM7b-6116,Test,-1197.412231,-1197.678838
AE-QM7b-1341,Test,-1730.808594,-1731.402193
AE-QM7b-1655,Test,-1742.663574,-1742.504647
AE-QM7b-6960,Test,-1305.888794,-1304.950928
AE-QM7b-6646,Test,-1461.722778,-1461.019295
AE-QM7b-2958,Test,-1624.27832,-1624.775345
AE-QM7b-1507,Test,-2033.686646,-2033.336418
AE-QM7b-6988,Test,-1242.30896,-1241.186476
AE-QM7b-6636,Test,-1399.867676,-1399.44006
AE-QM7b-5663,Test,-1335.005981,-1336.159256
AE-QM7b-4765,Test,-1455.718018,-1455.422188
AE-QM7b-5487,Test,-1860.916138,-1860.112276
AE-QM7b-4771,Test,-1715.241089,-1714.860373
AE-QM7b-1470,Test,-1891.592529,-1890.752262
AE-QM7b-6412,Test,-1461.033325,-1460.496265
AE-QM7b-4414,Test,-1516.041138,-1515.425236
AE-QM7b-1201,Test,-2030.029053,-2029.07667
AE-QM7b-6026,Test,-1555.272095,-1555.715308
AE-QM7b-5355,Test,-1568.255737,-1568.64332
AE-QM7b-2411,Test,-1407.987183,-1408.790601
AE-QM7b-1731,Test,-1535.784546,-1536.608212
AE-QM7b-3056,Test,-1623.033691,-1623.527204
AE-QM7b-6708,Test,-1150.120483,-1149.176163
AE-QM7b-5118,Test,-1455.786377,-1457.429802
AE-QM7b-27,Test,-1149.791992,-1149.949881
