System label,Subset,Prediction,Reference
AE-QM7b-779,Test,-1381.389404,-1380.642768
AE-QM7b-45,Test,-822.3829956,-822.42912
AE-QM7b-6660,Test,-1505.249023,-1504.374563
AE-QM7b-2459,Test,-1771.279297,-1771.269466
AE-QM7b-5016,Test,-1693.252319,-1693.268779
AE-QM7b-4774,Test,-1459.928589,-1459.736428
AE-QM7b-1562,Test,-1513.001099,-1513.612248
AE-QM7b-4362,Test,-1485.535522,-1485.97994
AE-QM7b-6148,Test,-1580.323364,-1580.591692
AE-QM7b-5043,Test,-1591.056763,-1591.055261
AE-QM7b-5955,Test,-1402.862183,-1402.817607
AE-QM7b-1515,Test,-1878.589844,-1878.883438
AE-QM7b-127,Test,-1060.94873,-1061.298635
AE-QM7b-6353,Test,-1315.817871,-1315.988304
AE-QM7b-6904,Test,-1043.846436,-1044.788059
AE-QM7b-3318,Test,-1634.992676,-1635.00291
AE-QM7b-4290,Test,-1482.069458,-1482.571287
AE-QM7b-1586,Test,-1627.299316,-1627.083339
AE-QM7b-6136,Test,-1506.826538,-1506.879279
AE-QM7b-6545,Test,-1558.102417,-1556.748749
AE-QM7b-6435,Test,-1425.366943,-1424.692531
AE-QM7b-2601,Test,-1520.737671,-1520.434448
AE-QM7b-4052,Test,-1637.214111,-1636.50497
AE-QM7b-3303,Test,-1635.643799,-1635.13158
AE-QM7b-3831,Test,-1649.623169,-1649.586933
AE-QM7b-1106,Test,-1413.950073,-1413.736567
AE-QM7b-1834,Test,-1773.961426,-1774.358513
AE-QM7b-332,Test,-1232.666016,-1234.835167
AE-QM7b-3599,Test,-1838.116821,-1837.938447
AE-QM7b-71,Test,-1136.528076,-1136.497917
AE-QM7b-3146,Test,-1536.426025,-1535.97621
AE-QM7b-259,Test,-1429.608643,-1429.911969
AE-QM7b-4282,Test,-1356.262207,-1356.690746
AE-QM7b-5311,Test,-1504.923462,-1505.033635
AE-QM7b-1909,Test,-1522.173828,-1521.906852
AE-QM7b-2864,Test,-1523.490356,-1523.598412
AE-QM7b-3461,Test,-1563.848511,-1563.12625
AE-QM7b-3809,Test,-1669.366577,-1668.215232
AE-QM7b-1302,Test,-1908.080566,-1908.45325
AE-QM7b-4839,Test,-1599.961426,-1600.007331
AE-QM7b-1818,Test,-1505.456055,-1505.787907
AE-QM7b-4832,Test,-1193.883911,-1195.941
AE-QM7b-343,Test,-1348.226807,-1348.677508
AE-QM7b-501,Test,-1498.583984,-1498.657421
AE-QM7b-4721,Test,-1347.094238,-1347.921549
AE-QM7b-6539,Test,-1445.46936,-1444.932854
AE-QM7b-5821,Test,-1427.056885,-1427.428871
AE-QM7b-6163,Test,-1190.738525,-1189.75938
AE-QM7b-261,Test,-1590.076904,-1590.294369
AE-QM7b-1170,Test,-1098.946655,-1099.723574
AE-QM7b-6743,Test,-1696.26123,-1694.8834
AE-QM7b-1892,Test,-1780.126465,-1780.170351
AE-QM7b-3161,Test,-1833.080444,-1832.775767
AE-QM7b-6987,Test,-1400.632324,-1400.21625
AE-QM7b-2072,Test,-1753.949951,-1754.443118
AE-QM7b-4987,Test,-1017.904419,-1018.41562
AE-QM7b-1998,Test,-1286.467285,-1287.127013
AE-QM7b-2923,Test,-1244.603516,-1245.227502
AE-QM7b-2089,Test,-1334.80127,-1334.589438
AE-QM7b-4095,Test,-1627.754028,-1627.701649
AE-QM7b-2453,Test,-1773.768799,-1773.625326
AE-QM7b-3719,Test,-1531.724854,-1531.586619
AE-QM7b-4595,Test,-1566.296143,-1565.723611
AE-QM7b-3836,Test,-1665.479126,-1664.830349
AE-QM7b-1317,Test,-1755.961792,-1756.131941
AE-QM7b-6722,Test,-1353.436646,-1351.949158
AE-QM7b-3175,Test,-1558.333374,-1558.289495
AE-QM7b-2062,Test,-1608.648315,-1608.159838
AE-QM7b-1206,Test,-2029.157715,-2029.527136
AE-QM7b-2533,Test,-1911.487061,-1910.945622
AE-QM7b-5059,Test,-1594.867554,-1594.491574
AE-QM7b-1405,Test,-1590.591187,-1589.425874
AE-QM7b-2970,Test,-1597.864502,-1598.055044
AE-QM7b-6736,Test,-1407.726196,-1407.391891
AE-QM7b-4444,Test,-1685.557617,-1685.395994
AE-QM7b-2133,Test,-2049.1875,-2048.379284
AE-QM7b-4410,Test,-1508.113159,-1508.133243
AE-QM7b-2134,Test,-1787.806763,-1787.554744
AE-QM7b-1632,Test,-1766.205811,-1765.9991
AE-QM7b-2675,Test,-1894.751343,-1894.326406
AE-QM7b-3818,Test,-1652.323242,-1651.811281
AE-QM7b-4630,Test,-1563.825806,-1563.719147
AE-QM7b-5984,Test,-1417.482056,-1417.171506
AE-QM7b-5587,Test,-1570.01123,-1570.318138
AE-TAE140-132,Test,-116.0285187,-128.12
AE-QM7b-835,Test,-1205.907715,-1205.252912
AE-QM7b-4113,Test,-1826.186523,-1826.229392
AE-QM7b-4858,Test,-1349.430542,-1350.315768
AE-QM7b-6155,Test,-1519.446167,-1519.349282
AE-TAE140-14,Test,-245.8248291,-242.267
AE-QM7b-5843,Test,-1442.759766,-1442.97143
AE-QM7b-4360,Test,-1512.862305,-1512.666074
AE-QM7b-857,Test,-1395.158081,-1393.768173
AE-QM7b-3136,Test,-1368.460693,-1368.410457
AE-TAE140-48,Test,-304.0123291,-309.099
AE-QM7b-5173,Test,-1621.496826,-1621.950559
AE-QM7b-6157,Test,-1414.933716,-1415.165461
AE-QM7b-1822,Test,-1915.375732,-1915.369437
AE-QM7b-5933,Test,-1697.65918,-1697.327286
AE-QM7b-2442,Test,-1523.476074,-1525.413515
AE-QM7b-6716,Test,-1279.257446,-1279.249516
AE-QM7b-6234,Test,-1577.888062,-1577.985515
AE-QM7b-3410,Test,-1383.033691,-1382.976653
AE-QM7b-3325,Test,-1692.89209,-1692.930661
AE-QM7b-2983,Test,-1243.094116,-1244.362256
AE-QM7b-438,Test,-1493.184692,-1493.234458
AE-QM7b-3402,Test,-1707.445923,-1707.219802
AE-QM7b-6968,Test,-1289.391235,-1289.023584
AE-QM7b-2397,Test,-1777.119995,-1776.847209
AE-QM7b-3384,Test,-1508.917358,-1508.887119
AE-QM7b-7023,Test,-1154.717896,-1154.724513
AE-QM7b-1824,Test,-1895.019409,-1894.922653
AE-QM7b-912,Test,-1337.689697,-1337.300703
AE-QM7b-2184,Test,-1904.670898,-1904.490876
AE-QM7b-2682,Test,-1899.78772,-1899.7243
AE-QM7b-6799,Test,-1308.536255,-1307.821999
AE-QM7b-1559,Test,-1628.391724,-1629.028021
AE-QM7b-7141,Test,-1415.843384,-1415.821703
AE-QM7b-2988,Test,-1380.773926,-1380.283159
AE-QM7b-1601,Test,-1780.490356,-1780.431355
AE-QM7b-2602,Test,-1663.473145,-1663.649909
AE-TAE140-121,Test,-232.1588898,-233.297
AE-QM7b-979,Test,-1122.028076,-1120.354957
AE-QM7b-4760,Test,-1434.555054,-1434.741954
AE-TAE140-76,Test,-253.4856415,-259.727
AE-QM7b-6478,Test,-1543.912476,-1543.55617
AE-QM7b-6094,Test,-1583.556396,-1583.675543
AE-QM7b-2742,Test,-1636.835815,-1636.669357
AE-QM7b-1850,Test,-1769.977051,-1770.062822
AE-QM7b-2509,Test,-1923.81958,-1923.320182
AE-QM7b-1377,Test,-1266.973877,-1267.272052
AE-QM7b-5618,Test,-1323.999634,-1325.454576
AE-QM7b-4273,Test,-1364.381714,-1363.745367
AE-QM7b-4272,Test,-1494.363525,-1493.981067
AE-QM7b-5756,Test,-1452.909058,-1453.353787
AE-QM7b-5847,Test,-1144.783936,-1144.881156
AE-QM7b-523,Test,-1465.301636,-1464.746782
AE-QM7b-5395,Test,-1196.469116,-1196.629841
AE-QM7b-3667,Test,-1710.241699,-1709.588394
AE-QM7b-5701,Test,-1851.901367,-1851.654452
AE-QM7b-2881,Test,-1642.671753,-1642.771542
AE-QM7b-6116,Test,-1197.460205,-1197.678838
AE-QM7b-1341,Test,-1730.741577,-1731.402193
AE-QM7b-1655,Test,-1742.24939,-1742.504647
AE-QM7b-6960,Test,-1304.864258,-1304.950928
AE-QM7b-6646,Test,-1461.861572,-1461.019295
AE-QM7b-2958,Test,-1624.5177,-1624.775345
AE-QM7b-1507,Test,-2033.485596,-2033.336418
AE-QM7b-6988,Test,-1240.872681,-1241.186476
AE-QM7b-6636,Test,-1400.104614,-1399.44006
AE-QM7b-5663,Test,-1335.412964,-1336.159256
AE-QM7b-4765,Test,-1455.964478,-1455.422188
AE-QM7b-5487,Test,-1860.84668,-1860.112276
AE-QM7b-4771,Test,-1714.68335,-1714.860373
AE-QM7b-1470,Test,-1891.592529,-1890.752262
AE-QM7b-6412,Test,-1460.85144,-1460.496265
AE-QM7b-4414,Test,-1515.983643,-1515.425236
AE-QM7b-1201,Test,-2029.349243,-2029.07667
AE-QM7b-6026,Test,-1555.736572,-1555.715308
AE-QM7b-5355,Test,-1568.298828,-1568.64332
AE-QM7b-2411,Test,-1408.422852,-1408.790601
AE-QM7b-1731,Test,-1535.904297,-1536.608212
AE-QM7b-3056,Test,-1623.483643,-1623.527204
AE-QM7b-6708,Test,-1150.558594,-1149.176163
AE-QM7b-5118,Test,-1456.088013,-1457.429802
AE-QM7b-27,Test,-1149.935669,-1149.949881
AE-QM7b-634,Test,-1482.282715,-1482.410759
AE-QM7b-1844,Test,-1655.449463,-1655.531376
AE-QM7b-3620,Test,-1839.648804,-1839.080295
AE-QM7b-4302,Test,-1689.617432,-1689.730396
AE-QM7b-413,Test,-1459.078857,-1459.574588
AE-QM7b-3034,Test,-1494.478516,-1494.680344
AE-QM7b-5723,Test,-1698.49939,-1698.155339
AE-QM7b-3332,Test,-1706.047974,-1705.99934
AE-QM7b-6013,Test,-1294.757935,-1295.269724
AE-QM7b-6375,Test,-1456.810913,-1457.107071
AE-QM7b-1318,Test,-1743.399536,-1743.486852
AE-QM7b-2185,Test,-1640.896484,-1641.019127
AE-QM7b-172,Test,-1386.744507,-1386.417427
AE-QM7b-5946,Test,-1426.444092,-1426.04753
AE-QM7b-571,Test,-1623.318481,-1623.252113
AE-QM7b-217,Test,-832.6626587,-833.8411469
AE-QM7b-1944,Test,-1356.900146,-1357.037021
AE-QM7b-2782,Test,-1365.324829,-1366.039587
AE-QM7b-5742,Test,-1425.705444,-1425.952482
AE-QM7b-2469,Test,-1769.766479,-1769.69486
AE-QM7b-1351,Test,-1884.181641,-1884.43881
AE-QM7b-2510,Test,-1643.02124,-1642.711615
IE-ADIM6-1,Test,-0.507469177,-1.99
IE-ADIM6-2,Test,-2.393722534,-2.89
IE-AHB21-3,Test,-8.485746384,-8.98
IE-AHB21-4,Test,-15.37727356,-15.61
IE-AHB21-6,Test,-13.61549377,-14.35
IE-AHB21-8,Test,-18.62316132,-17.03
IE-AHB21-17,Test,-12.56225586,-12.8
IE-ARION583-5,Test,-1.283035278,-0.794
IE-ARION583-6,Test,-5.438537598,-6.107
IE-ARION583-11,Test,-9.325942993,-10.333
IE-ARION583-13,Test,-17.26352692,-16.063
IE-ARION583-14,Test,-16.85180664,-15.512
IE-ARION583-21,Test,0.153198242,0.278
IE-ARION583-28,Test,-0.957489014,-1.473
IE-ARION583-34,Test,-13.19419861,-13.305
IE-ARION583-37,Test,-9.364242554,-9.42
IE-ARION583-41,Test,-0.746841431,-0.374
IE-ARION583-44,Test,-3.753356934,-4.258
IE-ARION583-45,Test,-1.819229126,-2.079
IE-ARION583-54,Test,-17.07202911,-17.824
IE-ARION583-55,Test,-10.13023376,-10.212
IE-ARION583-56,Test,-3.648033142,-2.969
IE-ARION583-62,Test,-2.144775391,-2.38
IE-ARION583-65,Test,-2.10647583,-2.158
IE-ARION583-69,Test,-16.45923615,-15.195
IE-ARION583-70,Test,-16.29646301,-15.08
IE-ARION583-77,Test,-0.919189453,-0.607
IE-ARION583-99,Test,-5.285339355,-5.74
IE-ARION583-104,Test,-7.085418701,-7.876
IE-ARION583-108,Test,-14.46047783,-14.197
IE-ARION583-115,Test,-10.30258179,-9.838
IE-ARION583-119,Test,0.765991211,0.982
IE-ARION583-121,Test,-2.527770996,-2.822
IE-ARION583-125,Test,-1.302185059,-1.407
IE-ARION583-126,Test,-4.021453857,-3.94
IE-ARION583-128,Test,-18.33830833,-17.987
IE-ARION583-140,Test,0.67024231,0.769
IE-ARION583-144,Test,-0.67024231,-1.05
IE-ARION583-147,Test,-18.64949226,-18.197
IE-ARION583-153,Test,-18.17314148,-18.538
IE-ARION583-160,Test,-5.170440674,-4.318
IE-ARION583-161,Test,-6.223678589,-5.932
IE-ARION583-168,Test,-5.208740234,-4.726
IE-ARION583-180,Test,0.153198242,0.273
IE-ARION583-188,Test,-18.86013985,-18.799
IE-ARION583-189,Test,-10.62812805,-11.329
IE-ARION583-195,Test,-13.04100037,-12.896
IE-ARION583-205,Test,-0.880889893,-1.044
IE-ARION583-208,Test,-20.5118084,-20.577
IE-ARION583-209,Test,-10.22598267,-10.672
IE-ARION583-213,Test,-11.41326904,-10.818
IE-ARION583-216,Test,-12.4282074,-13.472
IE-ARION583-225,Test,-4.557647705,-4.834
IE-ARION583-226,Test,0.574493408,0.125
IE-ARION583-228,Test,-4.710845947,-5.486
IE-ARION583-238,Test,-18.69018555,-18.816
IE-ARION583-239,Test,-0.612792969,-0.822
IE-ARION583-241,Test,-5.534286499,-5.262
IE-ARION583-246,Test,-0.306396484,-0.702
IE-ARION583-249,Test,-4.442749023,-3.907
IE-ARION583-258,Test,-7.01839447,-6.496
IE-ARION583-264,Test,-3.4948349,-2.869
IE-ARION583-270,Test,-10.34088135,-10.987
IE-ARION583-271,Test,-35.15959549,-34.388
IE-ARION583-275,Test,-21.10305786,-21.557
IE-ARION583-284,Test,-7.238616943,-7.7
IE-ARION583-285,Test,-3.006515503,-3.95
IE-ARION583-293,Test,-21.47647858,-22.069
IE-ARION583-295,Test,-12.96440125,-14.468
IE-ARION583-319,Test,-4.797019958,-5.174
IE-ARION583-331,Test,-9.929161072,-9.618
IE-ARION583-341,Test,-8.157806396,-8.232
IE-ARION583-350,Test,-10.78132629,-11.283
IE-ARION583-364,Test,-12.49523163,-12.221
IE-ARION583-371,Test,-6.051330566,-6.036
IE-ARION583-373,Test,-4.21295166,-4.5
IE-ARION583-375,Test,-3.906555176,-3.633
IE-ARION583-381,Test,-2.412872314,-2.429
IE-ARION583-383,Test,-9.670639038,-9.684
IE-ARION583-396,Test,-8.703575134,-8.315
IE-ARION583-397,Test,-10.95367432,-11.491
IE-ARION583-401,Test,-14.65436935,-13.879
IE-ARION583-402,Test,-8.866348267,-9.235
IE-ARION583-404,Test,-13.61549377,-12.039
IE-ARION583-407,Test,-8.617401123,-7.66
IE-ARION583-411,Test,-8.42590332,-7.968
IE-ARION583-417,Test,-7.908859253,-7.199
IE-ARION583-422,Test,-15.18637466,-13.081
IE-ARION583-430,Test,-5.055541992,-5.112
IE-ARION583-436,Test,-10.95367432,-11.199
IE-ARION583-440,Test,-11.59519196,-10.981
IE-ARION583-447,Test,-7.631187439,-6.982
IE-ARION583-450,Test,-16.39221191,-15.98
IE-ARION583-453,Test,-17.36885071,-17.585
IE-ARION583-456,Test,-5.457687378,-5.441
IE-ARION583-459,Test,-8.325366974,-8.052
IE-ARION583-464,Test,-12.24628448,-12.311
IE-ARION583-478,Test,-0.536193848,-0.553
IE-ARION583-484,Test,-15.21450043,-15.383
IE-ARION583-485,Test,-10.3887558,-9.901
IE-ARION583-506,Test,-8.119506836,-8.04
IE-ARION583-519,Test,-10.68557739,-11.453
IE-ARION583-529,Test,-0.517044067,-0.223
IE-ARION583-538,Test,-10.80047607,-11.313
IE-ARION583-540,Test,-19.0253067,-18.535
IE-ARION583-546,Test,-11.51859283,-10.992
IE-ARION583-551,Test,-9.191894531,-9.614
IE-ARION583-558,Test,-19.59980011,-19.255
IE-ARION583-560,Test,-12.83035278,-12.264
IE-ARION583-568,Test,-7.506713867,-6.824
IE-ARION583-575,Test,-11.77711487,-12.519
IE-CARBHB12-1,Test,-6.357727051,-6.047
IE-CARBHB12-2,Test,-2.700119019,-2.421
IE-CARBHB12-3,Test,-9.153594971,-9.967
IE-HAL59-7,Test,-1.531982422,-1.87
IE-HAL59-13,Test,-3.695907593,-3.61
IE-HAL59-17,Test,-7.813110352,-8.02
IE-HAL59-24,Test,-1.991577148,-2.07
IE-HAL59-31,Test,-0.804290771,-0.74
IE-HAL59-33,Test,-1.206436157,-1.7
IE-HAL59-35,Test,-5.189590454,-5.97
IE-HAL59-40,Test,-5.534286499,-5.95
IE-HAL59-42,Test,-3.312911987,-3.61
IE-HAL59-51,Test,-2.939491272,-3.78
IE-HAL59-54,Test,-2.623519897,-3.08
IE-HAL59-55,Test,-1.37878418,-1.81
IE-HAL59-57,Test,-2.910766602,-3.11
IE-IL16-0,Test,-99.98100281,-100.41
IE-IL16-3,Test,-103.1598663,-105.01
IE-IL16-7,Test,-111.8921661,-113.51
IE-IL16-8,Test,-113.4624481,-114.91
IE-IL16-11,Test,-117.1200562,-118.19
IE-IL174-5,Test,-87.04532623,-87.707
IE-IL174-18,Test,-94.48501587,-95.172
IE-IL174-24,Test,-94.29351807,-93.803
IE-IL174-31,Test,-94.59991455,-94.688
IE-IL174-32,Test,-91.72744751,-91.783
IE-IL174-37,Test,-91.61254883,-91.806
IE-IL174-38,Test,-95.1361084,-94.856
IE-IL174-45,Test,-86.91127777,-87.729
IE-IL174-46,Test,-86.43253326,-86.963
IE-IL174-52,Test,-80.73547363,-81.37
IE-IL174-57,Test,-97.05108643,-97.09
IE-IL174-87,Test,-93.75732422,-93.491
IE-IL174-90,Test,-95.1361084,-95.148
IE-IL174-93,Test,-96.09359741,-97.177
IE-IL174-99,Test,-85.62824249,-86.157
IE-IL174-102,Test,-96.70639038,-97.258
IE-IL174-108,Test,-84.79522705,-83.79
IE-IL174-114,Test,-91.13380432,-91.09
IE-IL174-118,Test,-75.67035675,-77.132
IE-IL174-120,Test,-84.04838562,-83.987
IE-IL174-130,Test,-82.19085693,-81.785
IE-IL174-141,Test,-96.64894104,-97.173
IE-IL174-143,Test,-95.92124939,-97.092
IE-IL174-144,Test,-98.25752258,-98.38
IE-IL174-145,Test,-85.54206848,-86.575
IE-IL174-154,Test,-88.22303772,-87.206
IE-IL174-158,Test,-86.86340332,-86.48
IE-IL174-160,Test,-94.23606873,-94.448
IE-IL174-168,Test,-96.55319214,-95.921
IE-PNICO23-7,Test,-2.79586792,-2.63
IE-PNICO23-10,Test,-1.37878418,-1.4
IE-PNICO23-18,Test,-5.898132324,-5.95
IE-RG18-9,Test,-0.201072693,-0.23
IE-RG18-17,Test,-0.344696045,-1.12
IE-S22-1,Test,-4.433174133,-4.989
IE-S22-5,Test,-15.97091675,-16.934
IE-S22-15,Test,-1.421871185,-1.496
IE-S22TRM-2,Test,-3.762931824,-4.369636664
IE-S22TRM-8,Test,-3.327274323,-3.021148117
IE-S22TRM-19,Test,-0.8497715,-0.378267039
IE-S66-15,Test,-6.338577271,-6.86
IE-S66-17,Test,-19.609375,-19.09
IE-S66-20,Test,-18.72848511,-19.19
IE-S66-21,Test,-4.442749023,-3.9
IE-S66-22,Test,-3.944854736,-3.44
IE-S66-23,Test,-5.515136719,-5.71
IE-S66-24,Test,-6.817321777,-6.82
IE-S66-31,Test,-0.72769165,-1.78
IE-S66-32,Test,-1.206436157,-2.4
IE-S66-38,Test,-2.872467041,-3.71
IE-S66-48,Test,-4.136352539,-4.19
IE-SSI-028SER-055THR-1,Test,-4.476261139,-4.775
IE-SSI-083TYR-096ASN-1,Test,-1.302185059,-1.767
IE-SSI-079SER-208TYR-1,Test,-0.268096924,-0.485
IE-SSI-078GLU-127GLN-2,Test,-23.30528259,-23.568
IE-SSI-032GLU-169THR-1,Test,-3.1549263,-3.422
IE-SSI-060MET-070GLU-1,Test,1.129837036,0.426
IE-SSI-080TRP-090TYR-1,Test,-3.044815063,-3.216
IE-SSI-007ASN-109GLU-1,Test,-18.85295868,-19.18
IE-SSI-031TRP-060ASP-1,Test,-22.67333984,-23.625
IE-SSI-025GLN-260ILE-1,Test,-0.421295166,-0.673
IE-SSI-088PHE-092LEU-1,Test,-0.904827118,-0.94
IE-SSI-045HIE-053ILE-1,Test,-2.312335968,-2.15
IE-SSI-154ARG-204ARG-1,Test,61.70059204,61.621
IE-SSI-013GLU-065LEU-1,Test,-3.566646576,-3.478
IE-SSI-027THR-036SER-1,Test,-5.103416443,-5.604
IE-SSI-179TYR-216GLU-1,Test,4.538497925,4.148
IE-SSI-030LYS-078TYR-2,Test,-7.793960571,-7.249
IE-SSI-118ASP-136HIE-1,Test,-24.55001831,-26.173
IE-SSI-012ASP-026TYR-1,Test,-7.430114746,-7.68
IE-SSI-018PRO-086VAL-1,Test,-1.37878418,-1.136
IE-SSI-081GLU-101ASN-1,Test,6.242828369,5.505
IE-SSI-065ASN-110GLN-1,Test,-2.010726929,-2.561
IE-SSI-009LYS-137LEU-1,Test,-2.594795227,-2.463
IE-SSI-022ARG-072GLU-1,Test,-106.4344788,-106.296
IE-SSI-221GLU-226LYS-1,Test,-4.485836029,-4.275
IE-SSI-064TYR-068LYS-1,Test,-5.457687378,-5.352
IE-SSI-015LYS-220ASP-1,Test,-107.9951859,-107.859
IE-SSI-096HIE-101GLN-1,Test,-3.753356934,-4.344
IE-SSI-030GLU-049PHE-1,Test,-4.844894409,-5.528
IE-SSI-066LEU-073PRO-1,Test,-1.163349152,-1.095
IE-SSI-061ILE-086ASP-1,Test,-1.129837036,-1.21
IE-SSI-013PHE-036VAL-1,Test,-0.335121155,-0.793
IE-SSI-078LEU-108VAL-1,Test,0.34948349,0.207
IE-SSI-077PHE-162PRO-1,Test,-1.000576019,-1.306
IE-SSI-100SER-148ASN-1,Test,2.537345886,2.093
IE-SSI-019SER-026ARG-1,Test,-14.11338806,-14.431
IE-SSI-059PHE-063ASN-1,Test,-3.4948349,-3.97
IE-SSI-163LEU-175LEU-1,Test,-0.043087006,-0.079
IE-SSI-040TYR-076VAL-1,Test,-1.05802536,-1.25
IE-SSI-028SER-056GLU-1,Test,-3.054389954,-2.805
IE-SSI-064TYR-083LEU-1,Test,-0.952701569,-1.053
IE-SSI-107VAL-147PHE-2,Test,-0.72769165,-0.905
IE-SSI-011TYR-051GLU-1,Test,-10.24513245,-10.573
IE-SSI-012GLU-068HIE-1,Test,12.14096069,11.959
IE-SSI-012TYR-087PRO-1,Test,-4.308700562,-4.249
IE-SSI-052ASN-061ASN-1,Test,-6.721572876,-7.124
IE-SSI-132ASP-156ARG-1,Test,-103.533287,-102.813
IE-SSI-007GLU-033LYS-1,Test,-5.036392212,-4.726
RB-BH76-1,Unseen,13.51016998,17.7
RB-BH76-2,Unseen,69.51370239,82.6
RB-BH76-3,Unseen,31.16147995,42.1
RB-BH76-4,Unseen,31.16147995,42.1
RB-BH76-5,Unseen,14.43893433,17.8
RB-BH76-6,Unseen,14.43893433,17.8
RB-BH76-7,Unseen,26.05327606,30.5
RB-BH76-8,Unseen,45.85414886,56.9
RB-BH76-9,Unseen,-0.765991211,1.5
RB-BH76-10,Unseen,93.82434845,104.8
RB-BH76-11,Unseen,-3.446960449,7.1
RB-BH76-12,Unseen,51.66610718,59.8
RB-BH76-13,Unseen,-4.615097046,-0.6
RB-BH76-14,Unseen,-4.615097046,-0.6
RB-BH76-15,Unseen,9.852561951,13.4
RB-BH76-16,Unseen,9.852561951,13.4
RB-BH76-17,Unseen,-5.859832764,2.5
RB-BH76-18,Unseen,-5.859832764,2.5
RB-BH76-19,Unseen,5.323638916,13.5
RB-BH76-20,Unseen,5.323638916,13.5
RB-BH76-21,Unseen,-22.21374512,-12.3
RB-BH76-22,Unseen,22.137146,19.8
RB-BH76-23,Unseen,-3.140563965,3.5
RB-BH76-24,Unseen,30.8694458,29.6
RB-BH76-25,Unseen,-5.802383423,-2.7
RB-BH76-26,Unseen,11.22177124,17.6
RB-BH76-27,Unseen,8.023757935,11
RB-BH76-28,Unseen,43.47957611,47.7
RB-BH76-29,Unseen,8.76581192,14.6
RB-BH76-30,Unseen,8.042907715,10.9
RB-BH76-31,Unseen,0.517044067,3.2
RB-BH76-32,Unseen,23.97073746,22.8
RB-BH76-33,Unseen,-0.052661896,2
RB-BH76-34,Unseen,41.31086349,42
RB-BH76-35,Unseen,2.882041931,6.4
RB-BH76-36,Unseen,33.33019257,33
RB-BH76-37,Unseen,46.29938126,48.1
RB-BH76-38,Unseen,32.20514297,33
RB-BH76-39,Unseen,2.623519897,6.1
RB-BH76-40,Unseen,3.217163086,8
RB-BH76-41,Unseen,-2.350635529,5.2
RB-BH76-42,Unseen,17.66088486,21.6
RB-BH76-43,Unseen,6.127929688,11.9
RB-BH76-44,Unseen,12.45453835,15
RB-BH76-45,Unseen,0.411720276,6.3
RB-BH76-46,Unseen,14.09423828,19.5
RB-BH76-47,Unseen,1.894780993,9.7
RB-BH76-48,Unseen,1.894780993,9.7
RB-BH76-49,Unseen,-6.089630127,3.4
RB-BH76-50,Unseen,4.758720398,13.7
RB-BH76-51,Unseen,-1.321334839,1.8
RB-BH76-52,Unseen,5.59173584,6.8
RB-BH76-53,Unseen,-3.284187317,3.5
RB-BH76-54,Unseen,14.80278015,20.4
RB-BH76-55,Unseen,-3.193225861,1.6
RB-BH76-56,Unseen,26.15381241,33.8
RB-BH76-57,Unseen,10.83398819,14.4
RB-BH76-58,Unseen,0.526618958,8.9
RB-BH76-59,Unseen,1.531982422,2.9
RB-BH76-60,Unseen,19.57107544,24.7
RB-BH76-61,Unseen,2.297973633,10.9
RB-BH76-62,Unseen,6.276340485,13.2
RB-BH76-63,Unseen,1.838378906,3.9
RB-BH76-64,Unseen,13.40484619,17.2
RB-BH76-65,Unseen,3.600158691,10.4
RB-BH76-66,Unseen,0.191497803,9.9
RB-BH76-67,Unseen,2.604370117,8.9
RB-BH76-68,Unseen,18.3024025,22
RB-BH76-69,Unseen,3.265037537,9.8
RB-BH76-70,Unseen,14.57298279,19.4
RB-BH76-71,Unseen,5.438537598,11.3
RB-BH76-72,Unseen,12.67715454,17.8
RB-BH76-73,Unseen,8.856773376,13.9
RB-BH76-74,Unseen,11.6957283,16.9
RB-BH76-75,Unseen,35.99201202,39.7
RB-BH76-76,Unseen,35.99201202,39.7
RB-BHDIV10-1,Unseen,21.58180237,25.65
RB-BHDIV10-2,Unseen,56.82697296,56.9
RB-BHDIV10-3,Unseen,29.66300964,36.53
RB-BHDIV10-4,Unseen,87.35172272,96.17
RB-BHDIV10-5,Unseen,11.3558197,15.94
RB-BHDIV10-6,Unseen,8.617401123,13.64
RB-BHDIV10-7,Unseen,18.00079346,27.49
RB-BHDIV10-8,Unseen,41.46884918,50.24
RB-BHDIV10-9,Unseen,56.45355225,65.84
RB-BHDIV10-10,Unseen,64.49645996,64.93
RB-BHPERI-1,Unseen,34.56535339,35.3
RB-BHPERI-2,Unseen,26.56074524,30.8
RB-BHPERI-3,Unseen,23.86062622,28.1
RB-BHPERI-4,Unseen,36.07818604,39.7
RB-BHPERI-5,Unseen,24.77981567,28.3
RB-BHPERI-6,Unseen,32.47802734,35.8
RB-BHPERI-7,Unseen,16.00921631,22.3
RB-BHPERI-8,Unseen,12.96440125,18
RB-BHPERI-9,Unseen,9.613189697,14.5
RB-BHPERI-10,Unseen,29.87365723,26.4
RB-BHPERI-11,Unseen,22.86483765,27.6
RB-BHPERI-12,Unseen,16.10496521,20
RB-BHPERI-13,Unseen,13.00270081,13.8
RB-BHPERI-14,Unseen,10.18768311,11.8
RB-BHPERI-15,Unseen,6.32900238,6.5
RB-BHPERI-16,Unseen,5.400238037,4.7
RB-BHPERI-17,Unseen,10.69515228,13.1
RB-BHPERI-18,Unseen,4.576797485,5.9
RB-BHPERI-19,Unseen,0.335121155,0.5
RB-BHPERI-20,Unseen,13.04100037,18.1
